id,label
15075,"296,300,499"
15076,"3,21,187"
15077,"10,43,323"
15078,"25,220,221"
15079,"3,148,268"
15080,"64,141,323"
15081,"8,313,456"
15082,"49,197,418"
15083,"23,40,131"
15084,"40,142,159"
15085,"11,64,335"
15086,"10,220,221"
15087,"340,418,425"
15088,"74,118,141"
15089,"313,455,456"
15090,"223,311,418"
15091,"4,7,19"
15092,"3,21,127"
15093,"145,220,418"
15094,"3,21,127"
15095,"170,187,311"
15096,"21,40,160"
15097,"10,11,12"
15098,"0,216,271"
15099,"271,340,418"
15100,"30,40,141"
15101,"21,40,102"
15102,"3,275,523"
15103,"17,18,168"
15104,"3,85,523"
15105,"8,340,418"
15106,"23,24,64"
15107,"271,340,418"
15108,"10,11,44"
15109,"23,91,251"
15110,"3,170,187"
15111,"3,21,40"
15112,"166,215,334"
15113,"25,220,454"
15114,"40,131,160"
15115,"40,159,486"
15116,"3,386,418"
15117,"59,418,455"
15118,"10,11,44"
15119,"223,271,311"
15120,"3,36,127"
15121,"3,15,53"
15122,"10,220,402"
15123,"44,62,69"
15124,"11,40,419"
15125,"21,40,159"
15126,"3,4,7"
15127,"10,25,220"
15128,"1,212,476"
15129,"23,26,418"
15130,"40,131,159"
15131,"220,418,455"
15132,"64,323,524"
15133,"3,4,19"
15134,"3,4,7"
15135,"3,5,174"
15136,"151,152,324"
15137,"135,138,374"
15138,"40,160,486"
15139,"40,91,137"
15140,"8,313,418"
15141,"40,141,418"
15142,"3,30,66"
15143,"43,64,418"
15144,"10,11,220"
15145,"32,40,518"
15146,"21,34,187"
15147,"169,296,311"
15148,"214,216,313"
15149,"43,64,323"
15150,"44,220,370"
15151,"64,80,323"
15152,"220,242,418"
15153,"108,139,418"
15154,"3,21,53"
15155,"24,31,258"
15156,"3,104,311"
15157,"0,208,313"
15158,"32,64,323"
15159,"3,85,301"
15160,"44,49,418"
15161,"40,171,258"
15162,"3,108,301"
15163,"8,418,455"
15164,"10,25,220"
15165,"49,223,418"
15166,"3,53,340"
15167,"296,300,417"
15168,"3,56,85"
15169,"152,311,418"
15170,"24,44,91"
15171,"3,4,7"
15172,"3,4,19"
15173,"43,64,323"
15174,"155,169,248"
15175,"3,17,320"
15176,"43,64,323"
15177,"169,199,259"
15178,"3,21,200"
15179,"44,145,197"
15180,"187,214,418"
15181,"3,21,187"
15182,"25,220,454"
15183,"25,220,454"
15184,"3,15,53"
15185,"131,169,296"
15186,"23,137,418"
15187,"32,418,518"
15188,"214,271,363"
15189,"40,59,220"
15190,"3,4,7"
15191,"8,206,369"
15192,"3,21,115"
15193,"23,71,91"
15194,"3,21,108"
15195,"40,44,313"
15196,"214,311,418"
15197,"3,85,167"
15198,"3,5,108"
15199,"40,131,226"
15200,"40,214,216"
15201,"40,216,418"
15202,"3,68,182"
15203,"23,24,49"
15204,"10,40,44"
15205,"276,340,456"
15206,"115,187,418"
15207,"187,199,311"
15208,"3,21,200"
15209,"208,271,340"
15210,"25,220,454"
15211,"24,25,220"
15212,"3,34,187"
15213,"3,53,187"
15214,"10,44,455"
15215,"21,127,160"
15216,"213,214,456"
15217,"23,24,74"
15218,"10,11,205"
15219,"140,152,324"
15220,"11,44,418"
15221,"8,211,212"
15222,"43,60,64"
15223,"64,335,418"
15224,"26,355,456"
15225,"40,131,184"
15226,"21,40,187"
15227,"10,11,12"
15228,"128,340,418"
15229,"40,131,159"
15230,"64,80,323"
15231,"128,313,418"
15232,"0,8,498"
15233,"14,40,204"
15234,"104,296,311"
15235,"10,145,220"
15236,"3,21,108"
15237,"135,259,431"
15238,"187,199,311"
15239,"10,25,220"
15240,"10,44,64"
15241,"40,231,313"
15242,"40,140,169"
15243,"10,59,205"
15244,"64,418,448"
15245,"3,21,187"
15246,"64,80,448"
15247,"9,214,498"
15248,"32,141,518"
15249,"32,214,251"
15250,"3,85,301"
15251,"2,311,418"
15252,"10,44,64"
15253,"64,66,141"
15254,"3,140,248"
15255,"0,216,271"
15256,"214,271,340"
15257,"199,259,311"
15258,"40,131,159"
15259,"40,131,368"
15260,"3,21,111"
15261,"21,40,187"
15262,"24,47,418"
15263,"25,220,455"
15264,"214,220,418"
15265,"40,74,251"
15266,"40,159,368"
15267,"3,40,208"
15268,"135,141,374"
15269,"21,40,187"
15270,"214,340,418"
15271,"34,40,187"
15272,"3,34,187"
15273,"11,59,418"
15274,"10,220,221"
15275,"27,270,456"
15276,"40,169,226"
15277,"3,21,30"
15278,"169,199,311"
15279,"64,455,524"
15280,"3,4,7"
15281,"21,108,127"
15282,"31,40,218"
15283,"151,160,243"
15284,"8,340,418"
15285,"26,89,418"
15286,"3,21,108"
15287,"43,64,323"
15288,"2,199,223"
15289,"3,148,523"
15290,"216,220,242"
15291,"154,187,311"
15292,"3,21,200"
15293,"3,17,168"
15294,"64,323,489"
15295,"64,323,524"
15296,"220,323,524"
15297,"10,11,220"
15298,"214,271,340"
15299,"169,339,436"
15300,"3,21,40"
15301,"3,21,108"
15302,"4,7,418"
15303,"25,64,220"
15304,"296,300,460"
15305,"40,131,486"
15306,"40,131,159"
15307,"187,214,216"
15308,"64,239,455"
15309,"10,11,44"
15310,"21,40,66"
15311,"40,169,311"
15312,"3,21,200"
15313,"199,223,271"
15314,"40,131,142"
15315,"128,129,296"
15316,"271,340,418"
15317,"21,40,408"
15318,"3,4,7"
15319,"24,418,455"
15320,"24,40,169"
15321,"214,271,456"
15322,"10,62,69"
15323,"0,271,455"
15324,"1,214,216"
15325,"271,340,425"
15326,"34,169,199"
15327,"214,271,348"
15328,"3,21,30"
15329,"8,10,220"
15330,"26,271,418"
15331,"3,17,168"
15332,"8,220,235"
15333,"104,281,311"
15334,"10,25,220"
15335,"3,21,127"
15336,"24,166,169"
15337,"21,34,187"
15338,"3,21,108"
15339,"40,44,145"
15340,"208,214,216"
15341,"8,169,240"
15342,"21,40,108"
15343,"166,215,382"
15344,"8,9,206"
15345,"3,15,167"
15346,"10,11,216"
15347,"3,21,53"
15348,"3,214,216"
15349,"169,199,311"
15350,"3,4,7"
15351,"271,455,456"
15352,"169,170,171"
15353,"64,80,448"
15354,"40,74,216"
15355,"11,44,455"
15356,"8,40,197"
15357,"26,231,455"
15358,"44,64,335"
15359,"40,131,368"
15360,"11,59,418"
15361,"3,56,216"
15362,"3,112,305"
15363,"3,21,108"
15364,"80,220,455"
15365,"64,80,90"
15366,"40,131,142"
15367,"107,192,208"
15368,"40,131,226"
15369,"10,11,44"
15370,"40,142,226"
15371,"3,21,127"
15372,"49,170,181"
15373,"30,40,141"
15374,"3,21,30"
15375,"44,145,264"
15376,"49,296,405"
15377,"40,214,216"
15378,"8,340,418"
15379,"23,63,251"
15380,"8,26,418"
15381,"208,216,403"
15382,"8,271,340"
15383,"3,60,61"
15384,"3,21,50"
15385,"3,30,32"
15386,"104,199,311"
15387,"64,80,335"
15388,"40,128,130"
15389,"40,151,152"
15390,"3,15,56"
15391,"26,89,350"
15392,"3,21,30"
15393,"3,53,187"
15394,"40,131,142"
15395,"3,21,123"
15396,"8,31,328"
15397,"127,160,334"
15398,"25,220,454"
15399,"220,221,454"
15400,"64,169,323"
15401,"271,361,418"
15402,"24,64,239"
15403,"1,214,216"
15404,"216,313,397"
15405,"10,64,323"
15406,"17,18,168"
15407,"31,258,334"
15408,"8,313,355"
15409,"4,137,418"
15410,"3,66,523"
15411,"3,15,53"
15412,"27,270,456"
15413,"3,15,56"
15414,"77,169,204"
15415,"0,1,208"
15416,"10,54,234"
15417,"40,184,185"
15418,"10,220,221"
15419,"3,119,523"
15420,"0,208,271"
15421,"40,316,345"
15422,"145,241,418"
15423,"8,266,270"
15424,"31,40,169"
15425,"0,8,235"
15426,"214,216,271"
15427,"187,199,311"
15428,"40,159,486"
15429,"216,271,418"
15430,"40,64,323"
15431,"43,64,323"
15432,"3,21,40"
15433,"23,24,32"
15434,"64,80,335"
15435,"10,11,44"
15436,"21,40,187"
15437,"3,21,108"
15438,"10,220,454"
15439,"21,108,170"
15440,"26,418,455"
15441,"10,11,239"
15442,"44,145,264"
15443,"24,44,145"
15444,"10,64,418"
15445,"3,21,127"
15446,"23,40,418"
15447,"21,40,127"
15448,"40,208,369"
15449,"91,240,418"
15450,"199,311,436"
15451,"21,40,160"
15452,"40,127,160"
15453,"220,454,508"
15454,"288,484,497"
15455,"3,21,187"
15456,"3,53,325"
15457,"26,40,89"
15458,"21,108,301"
15459,"135,136,295"
15460,"44,220,455"
15461,"8,9,235"
15462,"3,21,127"
15463,"3,21,30"
15464,"10,11,73"
15465,"3,21,523"
15466,"8,169,296"
15467,"0,208,373"
15468,"242,368,382"
15469,"3,30,66"
15470,"11,44,418"
15471,"212,254,449"
15472,"313,355,456"
15473,"40,74,307"
15474,"10,220,242"
15475,"3,112,305"
15476,"40,139,140"
15477,"10,11,64"
15478,"64,323,418"
15479,"44,64,418"
15480,"3,17,168"
15481,"169,199,259"
15482,"44,73,496"
15483,"34,199,311"
15484,"3,68,182"
15485,"40,382,495"
15486,"23,71,72"
15487,"2,8,418"
15488,"34,187,447"
15489,"3,116,447"
15490,"2,342,476"
15491,"59,340,418"
15492,"214,216,311"
15493,"3,21,40"
15494,"3,4,7"
15495,"64,323,489"
15496,"40,169,171"
15497,"34,187,311"
15498,"214,271,418"
15499,"3,21,187"
15500,"313,340,456"
15501,"3,167,268"
15502,"64,80,461"
15503,"40,131,159"
15504,"40,44,80"
15505,"21,40,127"
15506,"128,129,169"
15507,"108,187,374"
15508,"3,21,182"
15509,"59,80,418"
15510,"87,137,418"
15511,"27,214,456"
15512,"64,80,524"
15513,"3,5,21"
15514,"170,296,336"
15515,"31,300,306"
15516,"40,131,145"
15517,"3,32,518"
15518,"59,340,418"
15519,"149,160,169"
15520,"24,64,323"
15521,"40,131,184"
15522,"43,64,323"
15523,"3,17,168"
15524,"0,8,216"
15525,"21,40,119"
15526,"151,152,494"
15527,"3,5,21"
15528,"31,32,40"
15529,"214,271,418"
15530,"5,108,311"
15531,"40,131,226"
15532,"3,187,200"
15533,"8,169,296"
15534,"64,80,335"
15535,"3,4,238"
15536,"40,134,214"
15537,"21,40,160"
15538,"64,80,524"
15539,"10,11,12"
15540,"40,170,171"
15541,"26,231,418"
15542,"8,23,26"
15543,"26,231,418"
15544,"3,85,388"
15545,"64,90,335"
15546,"3,21,340"
15547,"43,323,418"
15548,"3,21,108"
15549,"13,108,204"
15550,"10,60,64"
15551,"3,40,50"
15552,"64,141,323"
15553,"23,44,232"
15554,"10,11,220"
15555,"8,9,391"
15556,"40,64,80"
15557,"3,21,85"
15558,"3,4,19"
15559,"24,49,408"
15560,"3,21,187"
15561,"25,220,454"
15562,"3,21,187"
15563,"40,131,142"
15564,"3,53,523"
15565,"4,7,19"
15566,"3,21,36"
15567,"43,64,323"
15568,"43,64,323"
15569,"43,323,418"
15570,"214,216,436"
15571,"34,187,311"
15572,"64,335,455"
15573,"3,21,200"
15574,"170,311,417"
15575,"8,9,206"
15576,"3,11,17"
15577,"64,141,323"
15578,"64,73,418"
15579,"169,187,323"
15580,"8,270,313"
15581,"214,271,340"
15582,"107,192,418"
15583,"0,8,206"
15584,"340,418,455"
15585,"10,220,221"
15586,"19,70,375"
15587,"64,418,524"
15588,"155,169,170"
15589,"171,311,436"
15590,"151,152,317"
15591,"24,25,220"
15592,"31,64,80"
15593,"8,340,418"
15594,"40,204,401"
15595,"25,220,493"
15596,"54,145,220"
15597,"3,21,127"
15598,"40,131,136"
15599,"214,216,455"
15600,"3,85,267"
15601,"3,21,53"
15602,"23,40,251"
15603,"8,141,418"
15604,"169,216,436"
15605,"44,220,493"
15606,"3,21,187"
15607,"169,171,436"
15608,"8,270,418"
15609,"40,142,159"
15610,"21,40,108"
15611,"21,40,187"
15612,"23,71,455"
15613,"3,325,523"
15614,"13,14,204"
15615,"10,145,220"
15616,"74,118,141"
15617,"40,128,129"
15618,"64,323,524"
15619,"10,64,90"
15620,"64,220,524"
15621,"3,21,127"
15622,"31,40,134"
15623,"40,131,184"
15624,"155,169,248"
15625,"8,40,270"
15626,"3,21,523"
15627,"8,270,514"
15628,"3,53,187"
15629,"3,4,7"
15630,"3,21,200"
15631,"21,40,187"
15632,"340,418,425"
15633,"64,170,311"
15634,"3,15,311"
15635,"8,270,418"
15636,"64,335,448"
15637,"152,160,311"
15638,"44,54,145"
15639,"21,40,408"
15640,"213,214,418"
15641,"10,11,44"
15642,"208,216,521"
15643,"140,186,216"
15644,"40,131,146"
15645,"11,40,202"
15646,"214,313,418"
15647,"8,235,453"
15648,"3,148,523"
15649,"34,187,263"
15650,"1,216,464"
15651,"3,15,16"
15652,"8,296,405"
15653,"64,80,524"
15654,"21,127,187"
15655,"3,187,200"
15656,"0,3,216"
15657,"40,142,214"
15658,"64,80,323"
15659,"40,44,313"
15660,"27,271,456"
15661,"3,34,187"
15662,"23,91,251"
15663,"24,91,220"
15664,"0,271,418"
15665,"40,169,199"
15666,"3,21,85"
15667,"14,204,401"
15668,"31,40,216"
15669,"265,387,418"
15670,"30,118,141"
15671,"0,271,357"
15672,"10,44,145"
15673,"25,220,242"
15674,"10,216,220"
15675,"3,21,187"
15676,"216,271,313"
15677,"8,270,340"
15678,"40,135,307"
15679,"24,25,64"
15680,"169,259,431"
15681,"171,311,418"
15682,"455,456,498"
15683,"214,255,463"
15684,"3,21,108"
15685,"3,21,127"
15686,"43,44,418"
15687,"89,169,251"
15688,"21,34,187"
15689,"24,49,418"
15690,"214,418,455"
15691,"131,184,185"
15692,"40,166,486"
15693,"10,11,44"
15694,"259,311,431"
15695,"208,265,471"
15696,"3,4,7"
15697,"8,44,418"
15698,"3,49,60"
15699,"40,74,251"
15700,"60,64,239"
15701,"40,151,166"
15702,"8,206,418"
15703,"169,171,311"
15704,"3,4,7"
15705,"3,21,187"
15706,"3,21,30"
15707,"3,15,16"
15708,"3,21,50"
15709,"313,355,456"
15710,"31,40,301"
15711,"3,4,7"
15712,"40,64,524"
15713,"4,7,19"
15714,"40,131,142"
15715,"169,170,171"
15716,"40,131,368"
15717,"43,64,323"
15718,"128,169,418"
15719,"40,131,160"
15720,"10,220,221"
15721,"3,4,7"
15722,"31,40,131"
15723,"13,141,204"
15724,"3,160,441"
15725,"8,31,328"
15726,"31,64,524"
15727,"3,41,111"
15728,"40,169,259"
15729,"40,54,418"
15730,"104,311,418"
15731,"3,21,108"
15732,"0,271,340"
15733,"313,418,456"
15734,"3,21,154"
15735,"3,5,133"
15736,"40,44,401"
15737,"214,271,340"
15738,"23,24,49"
15739,"40,215,382"
15740,"24,49,141"
15741,"26,288,313"
15742,"0,216,271"
15743,"208,261,383"
15744,"24,220,493"
15745,"40,214,455"
15746,"10,11,418"
15747,"10,11,220"
15748,"10,64,418"
15749,"255,418,462"
15750,"3,17,187"
15751,"21,34,187"
15752,"296,306,460"
15753,"0,8,206"
15754,"3,17,168"
15755,"4,7,19"
15756,"3,4,7"
15757,"218,418,481"
15758,"40,131,159"
15759,"11,12,61"
15760,"10,44,418"
15761,"91,137,145"
15762,"26,418,456"
15763,"40,160,418"
15764,"21,127,324"
15765,"199,259,431"
15766,"3,21,224"
15767,"31,40,258"
15768,"32,40,251"
15769,"21,40,296"
15770,"3,21,154"
15771,"169,214,216"
15772,"104,309,345"
15773,"40,169,311"
15774,"271,340,456"
15775,"214,271,366"
15776,"8,216,369"
15777,"151,152,186"
15778,"10,44,59"
15779,"10,43,323"
15780,"171,258,418"
15781,"3,204,340"
15782,"8,313,346"
15783,"10,64,90"
15784,"3,4,5"
15785,"24,31,220"
15786,"26,251,455"
15787,"44,54,145"
15788,"3,200,340"
15789,"10,11,419"
15790,"64,80,448"
15791,"169,171,184"
15792,"3,85,301"
15793,"64,220,524"
15794,"8,340,418"
15795,"10,25,220"
15796,"3,5,200"
15797,"3,21,200"
15798,"3,4,5"
15799,"59,208,340"
15800,"10,220,454"
15801,"40,139,140"
15802,"3,21,42"
15803,"171,311,436"
15804,"3,325,523"
15805,"3,4,7"
15806,"208,418,419"
15807,"214,271,444"
15808,"3,34,187"
15809,"169,296,405"
15810,"54,145,478"
15811,"71,160,334"
15812,"21,40,127"
15813,"24,25,220"
15814,"3,21,224"
15815,"21,187,200"
15816,"169,199,311"
15817,"118,141,214"
15818,"40,64,169"
15819,"59,208,340"
15820,"10,11,12"
15821,"3,5,21"
15822,"64,335,461"
15823,"10,11,44"
15824,"169,259,311"
15825,"40,131,142"
15826,"8,40,220"
15827,"23,231,418"
15828,"26,311,418"
15829,"270,340,418"
15830,"3,21,200"
15831,"3,17,18"
15832,"3,21,40"
15833,"220,418,454"
15834,"25,220,418"
15835,"17,34,187"
15836,"40,214,418"
15837,"23,40,91"
15838,"131,184,185"
15839,"10,64,489"
15840,"53,214,311"
15841,"34,155,187"
15842,"21,187,311"
15843,"64,335,418"
15844,"3,15,16"
15845,"64,335,418"
15846,"10,11,12"
15847,"49,418,455"
15848,"10,64,90"
15849,"214,216,251"
15850,"40,64,345"
15851,"24,40,137"
15852,"50,214,418"
15853,"24,64,323"
15854,"171,214,418"
15855,"24,25,40"
15856,"40,54,146"
15857,"4,7,19"
15858,"3,21,50"
15859,"8,418,514"
15860,"8,26,455"
15861,"8,26,27"
15862,"49,64,323"
15863,"3,4,183"
15864,"10,220,454"
15865,"3,40,53"
15866,"59,340,418"
15867,"3,34,187"
15868,"0,214,216"
15869,"10,11,220"
15870,"40,152,160"
15871,"43,64,323"
15872,"49,340,418"
15873,"21,108,127"
15874,"216,271,277"
15875,"40,151,152"
15876,"214,216,456"
15877,"10,64,90"
15878,"23,24,131"
15879,"21,40,102"
15880,"40,135,160"
15881,"3,15,167"
15882,"340,425,455"
15883,"60,61,418"
15884,"23,24,49"
15885,"3,21,53"
15886,"23,26,89"
15887,"40,118,141"
15888,"64,170,323"
15889,"214,271,366"
15890,"3,21,30"
15891,"40,186,324"
15892,"3,4,7"
15893,"182,187,199"
15894,"211,212,254"
15895,"4,7,19"
15896,"40,139,248"
15897,"40,163,468"
15898,"208,256,394"
15899,"220,328,418"
15900,"26,350,418"
15901,"208,214,216"
15902,"10,44,418"
15903,"25,220,454"
15904,"0,271,340"
15905,"34,187,311"
15906,"24,25,455"
15907,"24,40,171"
15908,"3,21,53"
15909,"21,127,160"
15910,"23,26,418"
15911,"163,175,237"
15912,"2,8,366"
15913,"199,259,311"
15914,"3,21,300"
15915,"3,21,214"
15916,"40,118,141"
15917,"40,131,368"
15918,"213,271,456"
15919,"135,138,374"
15920,"8,206,214"
15921,"3,15,200"
15922,"64,80,335"
15923,"10,25,220"
15924,"10,25,220"
15925,"64,80,473"
15926,"40,131,142"
15927,"8,206,418"
15928,"214,216,320"
15929,"199,311,431"
15930,"10,64,218"
15931,"8,216,418"
15932,"3,21,418"
15933,"3,34,187"
15934,"49,73,418"
15935,"169,199,311"
15936,"10,11,44"
15937,"3,133,385"
15938,"10,220,455"
15939,"3,34,187"
15940,"8,169,296"
15941,"23,74,118"
15942,"40,131,226"
15943,"145,220,455"
15944,"26,169,350"
15945,"24,44,418"
15946,"3,15,167"
15947,"10,44,418"
15948,"40,64,135"
15949,"34,40,187"
15950,"214,311,418"
15951,"10,220,221"
15952,"21,40,127"
15953,"220,418,454"
15954,"220,402,455"
15955,"10,44,418"
15956,"3,21,30"
15957,"271,340,362"
15958,"151,152,494"
15959,"3,4,7"
15960,"21,40,187"
15961,"21,30,40"
15962,"340,418,455"
15963,"17,18,332"
15964,"3,4,523"
15965,"40,131,395"
15966,"21,30,108"
15967,"64,80,489"
15968,"8,208,369"
15969,"0,214,455"
15970,"151,216,382"
15971,"3,4,30"
15972,"34,187,311"
15973,"10,44,524"
15974,"24,220,221"
15975,"64,323,418"
15976,"43,64,323"
15977,"59,220,340"
15978,"3,56,301"
15979,"3,34,187"
15980,"10,44,418"
15981,"216,220,370"
15982,"27,271,456"
15983,"12,44,61"
15984,"27,271,456"
15985,"3,21,30"
15986,"25,220,454"
15987,"94,311,418"
15988,"3,208,383"
15989,"64,80,524"
15990,"3,21,127"
15991,"10,25,220"
15992,"64,151,334"
15993,"26,44,418"
15994,"10,44,145"
15995,"104,169,187"
15996,"10,11,455"
15997,"214,216,455"
15998,"3,21,108"
15999,"169,259,431"
16000,"40,151,152"
16001,"31,40,328"
16002,"64,214,220"
16003,"3,5,340"
16004,"44,54,220"
16005,"169,311,431"
16006,"24,43,64"
16007,"40,152,324"
16008,"214,311,418"
16009,"3,15,50"
16010,"214,218,351"
16011,"24,145,283"
16012,"21,40,127"
16013,"3,301,418"
16014,"3,56,200"
16015,"41,166,382"
16016,"271,340,455"
16017,"64,220,242"
16018,"40,131,502"
16019,"40,139,153"
16020,"169,259,311"
16021,"3,21,111"
16022,"3,21,108"
16023,"40,60,208"
16024,"104,169,259"
16025,"44,418,455"
16026,"208,220,242"
16027,"214,216,282"
16028,"21,40,127"
16029,"21,30,40"
16030,"31,64,80"
16031,"21,108,127"
16032,"64,323,524"
16033,"3,5,385"
16034,"214,216,271"
16035,"10,25,220"
16036,"0,208,216"
16037,"40,218,460"
16038,"10,64,220"
16039,"3,21,40"
16040,"8,208,377"
16041,"128,129,289"
16042,"3,21,40"
16043,"8,206,418"
16044,"3,15,53"
16045,"296,411,452"
16046,"21,40,187"
16047,"10,220,402"
16048,"3,56,85"
16049,"21,40,401"
16050,"10,44,220"
16051,"40,60,74"
16052,"135,138,374"
16053,"40,131,142"
16054,"32,141,518"
16055,"3,15,451"
16056,"169,199,311"
16057,"8,26,418"
16058,"21,40,216"
16059,"8,206,270"
16060,"25,220,454"
16061,"214,216,271"
16062,"3,4,7"
16063,"64,323,335"
16064,"3,21,200"
16065,"3,208,340"
16066,"21,40,159"
16067,"455,456,498"
16068,"3,21,190"
16069,"40,128,408"
16070,"214,216,418"
16071,"3,40,150"
16072,"3,17,168"
16073,"171,508,524"
16074,"107,192,214"
16075,"151,152,317"
16076,"127,160,334"
16077,"40,127,160"
16078,"214,216,218"
16079,"199,259,311"
16080,"355,418,456"
16081,"3,4,19"
16082,"26,214,418"
16083,"3,21,311"
16084,"10,64,80"
16085,"21,127,160"
16086,"3,17,200"
16087,"169,199,311"
16088,"40,131,187"
16089,"30,40,64"
16090,"64,66,309"
16091,"64,80,323"
16092,"3,4,7"
16093,"10,220,402"
16094,"26,418,455"
16095,"3,30,108"
16096,"8,206,369"
16097,"64,169,323"
16098,"26,418,455"
16099,"4,7,19"
16100,"271,429,456"
16101,"23,60,63"
16102,"8,235,270"
16103,"64,335,448"
16104,"3,147,225"
16105,"3,21,340"
16106,"48,64,141"
16107,"0,3,497"
16108,"10,220,221"
16109,"3,225,451"
16110,"23,91,251"
16111,"3,21,40"
16112,"27,271,456"
16113,"10,44,64"
16114,"21,40,296"
16115,"8,214,455"
16116,"220,242,454"
16117,"64,448,524"
16118,"10,11,220"
16119,"104,135,141"
16120,"40,131,159"
16121,"3,203,451"
16122,"115,300,502"
16123,"13,14,77"
16124,"0,271,366"
16125,"3,34,187"
16126,"271,340,418"
16127,"169,259,431"
16128,"23,40,468"
16129,"24,169,171"
16130,"10,11,220"
16131,"24,181,323"
16132,"8,308,418"
16133,"3,7,19"
16134,"265,276,340"
16135,"34,155,187"
16136,"128,129,288"
16137,"10,25,220"
16138,"21,127,160"
16139,"10,11,220"
16140,"3,53,447"
16141,"49,141,323"
16142,"231,350,418"
16143,"31,40,159"
16144,"357,455,498"
16145,"40,159,486"
16146,"10,24,220"
16147,"3,53,166"
16148,"43,60,64"
16149,"10,24,220"
16150,"10,64,80"
16151,"3,21,187"
16152,"10,43,323"
16153,"169,170,311"
16154,"214,216,455"
16155,"3,4,5"
16156,"3,21,200"
16157,"3,17,168"
16158,"10,11,44"
16159,"40,396,408"
16160,"3,21,108"
16161,"10,24,220"
16162,"3,21,108"
16163,"25,44,91"
16164,"3,85,301"
16165,"8,206,369"
16166,"64,90,455"
16167,"3,17,168"
16168,"3,4,7"
16169,"64,323,524"
16170,"44,418,455"
16171,"26,355,456"
16172,"3,225,379"
16173,"8,418,455"
16174,"3,50,418"
16175,"311,418,431"
16176,"0,271,418"
16177,"34,50,187"
16178,"3,21,108"
16179,"0,8,270"
16180,"10,166,371"
16181,"21,40,187"
16182,"3,21,200"
16183,"214,216,340"
16184,"43,64,323"
16185,"10,64,90"
16186,"4,7,19"
16187,"23,169,199"
16188,"44,197,418"
16189,"3,56,85"
16190,"23,98,118"
16191,"64,65,80"
16192,"10,11,220"
16193,"10,220,418"
16194,"214,216,521"
16195,"3,15,50"
16196,"40,418,466"
16197,"21,288,455"
16198,"3,21,187"
16199,"10,43,64"
16200,"40,64,251"
16201,"64,80,448"
16202,"169,199,311"
16203,"3,21,85"
16204,"3,21,53"
16205,"455,456,498"
16206,"40,74,306"
16207,"3,21,40"
16208,"11,418,419"
16209,"3,4,7"
16210,"3,15,200"
16211,"3,19,70"
16212,"3,5,133"
16213,"169,311,417"
16214,"169,199,259"
16215,"10,64,80"
16216,"32,107,192"
16217,"3,21,167"
16218,"10,145,220"
16219,"3,13,21"
16220,"8,214,216"
16221,"3,108,301"
16222,"24,328,418"
16223,"3,85,301"
16224,"64,448,524"
16225,"21,40,102"
16226,"40,146,486"
16227,"8,206,418"
16228,"3,167,379"
16229,"40,49,418"
16230,"115,418,502"
16231,"23,30,49"
16232,"3,34,187"
16233,"23,26,89"
16234,"10,11,64"
16235,"151,152,324"
16236,"60,64,323"
16237,"64,323,524"
16238,"3,17,64"
16239,"169,170,311"
16240,"169,187,323"
16241,"3,4,7"
16242,"43,64,323"
16243,"128,199,311"
16244,"64,169,323"
16245,"3,21,40"
16246,"11,44,418"
16247,"21,40,296"
16248,"171,199,311"
16249,"60,166,382"
16250,"220,242,454"
16251,"0,8,216"
16252,"152,160,186"
16253,"3,187,200"
16254,"3,4,7"
16255,"49,169,418"
16256,"3,21,85"
16257,"25,220,454"
16258,"31,171,258"
16259,"30,66,141"
16260,"0,2,271"
16261,"3,17,168"
16262,"11,418,509"
16263,"3,21,127"
16264,"104,171,311"
16265,"64,80,524"
16266,"271,340,418"
16267,"3,187,311"
16268,"271,340,509"
16269,"64,311,323"
16270,"23,31,169"
16271,"40,142,486"
16272,"64,335,461"
16273,"64,80,323"
16274,"3,4,7"
16275,"187,311,418"
16276,"3,4,200"
16277,"3,4,7"
16278,"8,216,218"
16279,"40,152,160"
16280,"10,44,64"
16281,"3,85,301"
16282,"32,141,518"
16283,"216,357,380"
16284,"3,21,182"
16285,"40,136,283"
16286,"8,40,160"
16287,"40,131,243"
16288,"3,21,200"
16289,"43,64,323"
16290,"10,166,218"
16291,"64,169,323"
16292,"10,64,323"
16293,"40,142,155"
16294,"43,64,323"
16295,"23,26,103"
16296,"24,25,220"
16297,"214,418,455"
16298,"40,214,216"
16299,"40,131,142"
16300,"40,139,141"
16301,"40,102,108"
16302,"64,65,323"
16303,"220,340,418"
16304,"8,235,453"
16305,"151,152,160"
16306,"8,208,369"
16307,"21,34,187"
16308,"0,418,455"
16309,"21,40,127"
16310,"3,21,30"
16311,"11,25,44"
16312,"3,21,53"
16313,"10,44,64"
16314,"3,56,200"
16315,"64,80,335"
16316,"3,17,168"
16317,"10,11,220"
16318,"10,44,418"
16319,"64,80,323"
16320,"8,270,418"
16321,"8,206,418"
16322,"43,64,323"
16323,"214,271,280"
16324,"3,34,187"
16325,"3,15,56"
16326,"208,220,521"
16327,"214,340,418"
16328,"3,21,53"
16329,"3,4,183"
16330,"214,216,418"
16331,"40,135,160"
16332,"40,159,486"
16333,"24,208,418"
16334,"104,171,311"
16335,"3,40,518"
16336,"3,17,21"
16337,"0,214,216"
16338,"8,206,270"
16339,"3,21,30"
16340,"3,108,301"
16341,"10,64,524"
16342,"0,216,480"
16343,"8,23,26"
16344,"127,152,160"
16345,"21,40,127"
16346,"40,131,395"
